Product_Category,SoldBy,Publisher,Title,Author,KindleeBooks SalesRank,SalePrice,TotalReviews,AverageRating,Preorder,DatePublished,Format,IndiePublisher,SmallMediumPublisher,AmazonPublsher,BigFivePublisher,UncategorizedSingle-AuthorPublisher,Pages,DailyUnitsSold,DailyGrossSales ,DailyAmazonRevenue,DailyPublisherRevenue,DailyAuthorRevenue,Category
Print,"Amazon Digital Services,  Inc.",publisher00074121,title00673341,author00351617,43956,10.49,68,4.5,0,8/9/2010,Paperback,0,1,0,0,0,112,3,$33.40 ,$14.38 ,$15.98 ,$3.04 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002215,title00613575,author00343263,43959,19.18,127,4.7,0,4/9/2013,Hardcover,0,1,0,0,0,192,3,$61.06 ,$21.35 ,$27.80 ,$11.92 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002729,title00622115,author00100878,43962,14.28,48,4.5,0,8/25/2009,Paperback,0,1,0,0,0,216,3,$45.46 ,$20.07 ,$21.33 ,$4.06 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002413,title00628913,author00169331,43964,17.17,60,4.2,0,6/24/2008,Hardcover,0,1,0,0,0,224,3,$54.66 ,$3.72 ,$35.65 ,$15.28 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002280,title00680362,author00099244,43969,13.3,48,4.6,0,8/27/2013,Paperback,0,1,0,0,0,352,3,$42.34 ,$10.58 ,$26.67 ,$5.08 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001583,title00697193,NA,43971,4.7,53,4.2,0,8/5/2010,Paperback,0,1,0,0,0,12,3,$14.96 ,$5.49 ,$7.95 ,$1.52 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073797,title00722708,author00346975,43972,5.99,2,5,0,1/1/1990,Paperback,1,0,0,0,0,28,3,$19.07 ,$14.47 ,$0.00 ,$4.60 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002614,title00656900,author00132941,43973,25.05,126,4.7,0,11/1/2011,Hardcover,0,1,0,0,0,272,3,$79.73 ,$24.03 ,$38.99 ,$16.71 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002462,title00660702,author00098027,43974,22.7,37,4.5,0,11/18/2013,Paperback,0,1,0,0,0,176,3,$72.25 ,$24.59 ,$40.04 ,$7.63 ,0
Print,"Amazon Digital Services,  Inc.",publisher00004057,title00665218,author00095061,43976,11.95,26,4.2,0,6/28/2013,Paperback,0,1,0,0,0,48,3,$38.03 ,$19.02 ,$15.97 ,$3.04 ,0
Print,Random House LLC,publisher00000022,title00613180,author00094017,43977,10.96,10078,4.2,0,8/27/2013,Paperback,0,0,0,1,0,352,3,$34.88 ,$9.42 ,$21.39 ,$4.07 ,0
Print,Hachette Book Group,publisher00009073,title00663520,author00114797,43982,3.99,20,4.7,0,10/7/2014,Paperback,0,0,0,1,0,32,3,$12.70 ,$6.35 ,$5.33 ,$1.02 ,0
Print,Penguin Group (USA) LLC,publisher00000243,title00628230,author00111861,43983,12.93,35,4.6,0,8/1/1996,Paperback,0,0,0,1,0,336,3,$41.15 ,$14.10 ,$22.72 ,$4.33 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002130,title00641172,author00132685,43988,23.48,27,4.4,0,10/1/2015,Hardcover,0,1,0,0,0,752,3,$74.71 ,$19.03 ,$38.98 ,$16.70 ,0
Print,"Amazon Digital Services,  Inc.",publisher00013166,title00621262,author00344205,43989,16.8,36,4.4,0,5/1/1998,Paperback,0,1,0,0,0,238,3,$53.45 ,$21.64 ,$26.73 ,$5.09 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001583,title00669801,author00243745,44004,11.96,19,4.3,0,8/18/2015,Paperback,0,1,0,0,0,384,3,$38.04 ,$9.49 ,$23.98 ,$4.57 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002452,title00669499,author00330345,44005,22.8,12,3.9,0,7/15/2012,Paperback,0,1,0,0,0,176,3,$72.52 ,$26.48 ,$38.67 ,$7.37 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073985,title00602814,author00341935,44006,11.69,26,4.8,0,4/14/2015,Paperback,0,1,0,0,0,194,3,$37.18 ,$16.52 ,$17.35 ,$3.31 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001776,title00607946,author00118728,44008,12.5,191,4.6,0,1/1/2009,Paperback,0,1,0,0,0,101,3,$39.76 ,$19.88 ,$16.70 ,$3.18 ,0
Print,"Amazon Digital Services,  Inc.",publisher00075027,title00621567,author00098422,44009,16.71,301,4.2,0,5/23/1994,Hardcover,0,0,0,0,1,280,3,$53.15 ,$16.59 ,$25.59 ,$10.97 ,0
Print,"Amazon Digital Services,  Inc.",publisher00075768,title00637401,author00151512,44010,9.94,16,4.3,0,7/15/2014,Paperback,0,0,0,0,1,32,3,$31.61 ,$15.81 ,$13.28 ,$2.53 ,0
Print,HarperCollins Publishers,publisher00000061,title00600561,author00128958,44012,13.62,0,0,0,12/29/2015,Paperback,0,0,0,1,0,576,3,$43.32 ,$6.76 ,$30.71 ,$5.85 ,0
Print,Macmillan,publisher00000130,title00679491,author00103947,44012,13.94,20,4.7,0,2/5/2013,Paperback,0,0,0,1,0,240,3,$44.33 ,$15.74 ,$24.02 ,$4.57 ,0
Print,"Amazon Digital Services,  Inc.",publisher00004850,title00656529,author00231631,44017,19.82,21,4.6,0,5/5/2015,Hardcover,0,1,0,0,0,256,3,$63.03 ,$23.36 ,$27.77 ,$11.90 ,0
Print,Macmillan,publisher00000142,title00650159,author00269424,44021,17.48,29,4.1,0,10/13/2015,Hardcover,0,0,0,1,0,368,3,$55.58 ,$11.08 ,$31.15 ,$13.35 ,0
Print,Hachette Book Group,publisher00000012,title00614504,author00104949,44022,7.99,3275,4.2,0,9/26/2015,Mass Market Paperback,0,0,0,1,0,384,3,$25.41 ,$12.70 ,$11.18 ,$1.52 ,0
Print,"Amazon Digital Services,  Inc.",publisher00024107,title00629091,author00268327,44028,9.94,27,4.7,0,3/1/2013,Paperback,0,1,0,0,0,130,3,$31.60 ,$15.80 ,$13.27 ,$2.53 ,0
Print,Penguin Group (USA) LLC,publisher00001786,title00636721,author00113361,44032,14.07,84,4.7,0,1/27/2015,Paperback,0,0,0,1,0,288,3,$44.73 ,$19.30 ,$21.36 ,$4.07 ,0
Print,"Amazon Digital Services,  Inc.",publisher00023800,title00685764,author00354017,44035,22.2,9,4.6,0,12/1/2012,Paperback,0,1,0,0,0,432,3,$70.57 ,$30.91 ,$33.31 ,$6.34 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002612,title00600681,author00098395,44036,5.99,387,4.6,0,7/16/2014,Paperback,0,1,0,0,0,48,3,$19.04 ,$9.52 ,$8.00 ,$1.52 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003165,title00670631,author00124376,44037,16.39,301,4.7,0,6/1/2009,Paperback,0,1,0,0,0,304,3,$52.10 ,$17.15 ,$29.36 ,$5.59 ,0
Print,Penguin Group (USA) LLC,publisher00002422,title00619989,author00115905,44038,4.99,35,4.6,0,12/29/2004,Paperback,0,0,0,1,0,112,3,$15.86 ,$7.93 ,$6.66 ,$1.27 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002462,title00708022,author00124068,44041,24.95,18,4.4,0,6/8/2010,Paperback,0,1,0,0,0,264,3,$79.30 ,$31.70 ,$39.98 ,$7.62 ,0
Print,"Amazon Digital Services,  Inc.",publisher00006356,title00660252,author00172644,44042,19.88,26,4.7,0,1/5/2015,Hardcover,0,1,0,0,0,232,3,$63.18 ,$23.54 ,$27.75 ,$11.89 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005069,title00610917,author00342945,44047,29.55,20,4.3,0,3/15/2011,Paperback,0,1,0,0,0,320,3,$93.91 ,$30.43 ,$53.32 ,$10.16 ,0
Print,"Amazon Digital Services,  Inc.",publisher00027938,title00627288,author00108503,44049,9.99,462,4.3,0,1/27/2015,Mass Market Paperback,0,1,0,0,0,432,3,$31.75 ,$15.87 ,$13.97 ,$1.90 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002614,title00631861,author00133454,44051,27.58,53,4.6,0,10/29/2013,Hardcover,0,1,0,0,0,256,3,$87.64 ,$24.09 ,$44.49 ,$19.07 ,0
Print,Random House LLC,publisher00000129,title00741874,author00365149,44053,12.95,112,3.4,0,9/1/1992,Paperback,0,0,0,1,0,496,3,$41.15 ,$14.22 ,$22.62 ,$4.31 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001342,title00715154,author00336970,44054,16.47,14,4.9,0,10/13/2015,Hardcover,0,1,0,0,0,175,3,$52.33 ,$12.61 ,$27.80 ,$11.92 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073909,title00656660,author00098362,44057,6.01,25,4.7,0,10/1/2012,Paperback,0,1,0,0,0,272,3,$19.10 ,($20.54),$33.30 ,$6.34 ,0
Print,Penguin Group (USA) LLC,publisher00036097,title00721022,author00360957,44063,9.86,77,4.9,0,9/1/1998,Hardcover,0,0,0,1,0,10,3,$31.32 ,$10.69 ,$14.44 ,$6.19 ,0
Print,"Amazon Digital Services,  Inc.",publisher00075720,title00636971,author00213089,44065,5.95,241,4.1,0,\N,Mass Market Paperback,0,0,0,0,1,703,3,$18.90 ,$9.45 ,$8.32 ,$1.13 ,0
Print,"Amazon Digital Services,  Inc.",publisher00059918,title00627152,author00099724,44071,14.02,9,4.9,0,11/3/2015,Hardcover,0,1,0,0,0,368,3,$44.53 ,$12.80 ,$22.21 ,$9.52 ,0
Print,Penguin Group (USA) LLC,publisher00000377,title00677998,author00121117,44080,12.01,142,4.5,0,8/1/2000,Paperback,0,0,0,1,0,368,3,$38.14 ,$12.74 ,$21.34 ,$4.07 ,0
Print,"Amazon Digital Services,  Inc.",publisher00007228,title00634370,author00173339,44085,19.47,70,4.4,0,1/1/2004,Paperback,0,1,0,0,0,199,3,$61.83 ,$22.13 ,$33.34 ,$6.35 ,0
Print,Penguin Group (USA) LLC,publisher00000034,title00690694,author00095556,44088,9.15,296,4.1,0,12/28/2004,Paperback,0,0,0,1,0,400,3,$29.05 ,$13.19 ,$13.32 ,$2.54 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002344,title00644086,author00287114,44091,21.1,71,4.4,0,4/1/2003,Hardcover,0,1,0,0,0,407,3,$66.99 ,$27.31 ,$27.78 ,$11.91 ,0
Print,"Amazon Digital Services,  Inc.",publisher00079584,title00723204,NA,44094,28.27,25,4.6,0,4/1/2004,Paperback,0,0,0,0,1,176,3,$89.75 ,$31.10 ,$49.27 ,$9.39 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003428,title00621753,author00117367,44101,12.53,16,4.4,0,11/1/2002,Paperback,0,1,0,0,0,131,3,$39.78 ,$16.05 ,$19.93 ,$3.80 ,0
Print,HarperCollins Publishers,publisher00000702,title00713189,author00105914,44104,11.96,856,4.5,0,2/24/2015,Paperback,0,0,0,1,0,416,3,$37.96 ,$14.24 ,$19.93 ,$3.80 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005482,title00602474,author00106611,44107,13.31,99,4.4,0,7/12/2011,Paperback,0,1,0,0,0,469,3,$42.25 ,$5.82 ,$30.59 ,$5.83 ,0
Print,Macmillan,publisher00000142,title00647042,author00198737,44109,19.23,48,4.7,0,3/3/2015,Hardcover,0,0,0,1,0,304,3,$61.03 ,$19.79 ,$28.87 ,$12.37 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002614,title00615664,author00096345,44112,14.38,176,4.9,0,9/1/1993,Paperback,0,1,0,0,0,176,3,$45.64 ,$15.52 ,$25.30 ,$4.82 ,0
Print,Random House LLC,publisher00002623,title00609271,author00095408,44113,9,24,4.3,0,9/9/2014,Hardcover,0,0,0,1,0,224,3,$28.56 ,$12.69 ,$11.11 ,$4.76 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003543,title00683874,author00353624,44116,15.56,6,5,0,9/1/2015,Paperback,0,1,0,0,0,576,3,$49.38 ,$19.26 ,$25.30 ,$4.82 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00002437,title00732026,author00267456,44122,7.08,117,4.7,0,10/1/2013,Board book,0,0,0,1,0,,3,$22.47 ,$9.79 ,$10.14 ,$2.54 ,0
Print,"Amazon Digital Services,  Inc.",publisher00012712,title00646962,author00121358,44123,6.95,62,4.5,0,3/21/2015,Paperback,1,0,0,0,0,144,3,$22.05 ,$17.01 ,$0.00 ,$5.04 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002242,title00696000,author00251230,44124,11.87,28,4.7,0,6/30/2014,Paperback,0,1,0,0,0,384,3,$37.66 ,$10.72 ,$22.63 ,$4.31 ,0
Print,HarperCollins Publishers,publisher00005879,title00623524,author00115483,44125,6.99,159,4.3,0,4/21/2015,Paperback,0,0,0,1,0,288,3,$22.18 ,$11.09 ,$9.31 ,$1.77 ,0
Print,"Amazon Digital Services,  Inc.",publisher00009624,title00712563,author00158092,44129,11.36,3,5,0,1/7/2015,Hardcover,0,1,0,0,0,128,3,$36.04 ,$12.26 ,$16.65 ,$7.13 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074470,title00661364,author00349609,44133,24.11,78,4.3,0,3/11/2013,Hardcover,0,1,0,0,0,352,3,$76.49 ,$28.92 ,$33.30 ,$14.27 ,0
Print,HarperCollins Publishers,publisher00001368,title00618211,author00342282,44134,12.96,83,4.8,0,5/5/1999,Paperback,0,0,0,1,0,288,3,$41.11 ,$17.34 ,$19.97 ,$3.80 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005669,title00640943,author00346681,44135,4.5,58,4.7,0,1/17/2012,Paperback,0,1,0,0,0,128,3,$14.27 ,$7.14 ,$6.00 ,$1.14 ,0
Print,HarperCollins Publishing,publisher00001532,title00727161,author00244723,44136,10.1,16,4.9,0,11/10/2015,Hardcover,0,0,0,1,0,192,3,$32.04 ,$11.44 ,$14.42 ,$6.18 ,0
Print,"Amazon Digital Services,  Inc.",publisher00059918,title00620622,author00344126,44138,9.94,3,5,0,12/1/2015,Paperback,0,1,0,0,0,192,3,$31.53 ,$15.69 ,$13.31 ,$2.54 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001552,title00696688,author00129470,44139,12.33,72,4.7,0,1/8/2008,Paperback,0,1,0,0,0,288,3,$39.11 ,$13.75 ,$21.30 ,$4.06 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000063,title00726626,NA,44140,13.82,15,4.4,0,1/11/1994,Paperback,0,1,0,0,0,448,3,$43.84 ,$16.95 ,$22.58 ,$4.30 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005310,title00647302,author00117377,44142,16.54,103,4.7,0,10/15/2012,Paperback,0,1,0,0,0,288,3,$52.46 ,$20.82 ,$26.58 ,$5.06 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002400,title00734335,author00115938,44144,4.76,18,4.8,0,8/27/2013,Paperback,0,1,0,0,0,96,3,$15.10 ,$7.18 ,$6.65 ,$1.27 ,0
Print,HarperCollins Publishers,publisher00002415,title00699536,author00179919,44147,10.33,108,4.1,0,9/22/2015,Hardcover,0,0,0,1,0,448,3,$32.76 ,$4.25 ,$19.96 ,$8.55 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005316,title00622590,author00279133,44149,27.09,0,0,0,11/13/2015,Hardcover,0,1,0,0,0,224,3,$85.91 ,$22.48 ,$44.40 ,$19.03 ,0
Print,Penguin Group (USA) LLC,publisher00036335,title00597914,author00097002,44154,8.48,318,4.8,0,9/4/2012,Paperback,0,0,0,1,0,464,3,$26.89 ,$12.64 ,$11.97 ,$2.28 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002413,title00601235,author00096251,44156,19.54,243,4.4,0,11/19/2013,Hardcover,0,1,0,0,0,288,3,$61.96 ,$11.22 ,$35.51 ,$15.22 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001828,title00615139,author00115146,44158,15.85,75,4.2,0,3/21/2011,Paperback,0,1,0,0,0,288,3,$50.26 ,$18.63 ,$26.57 ,$5.06 ,0
Print,"Amazon Digital Services,  Inc.",publisher00009544,title00645682,author00118271,44163,13.67,50,3.6,0,8/31/2005,Paperback,0,1,0,0,0,228,3,$43.34 ,$19.64 ,$19.91 ,$3.79 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001840,title00632948,author00098655,44169,12.84,371,4.7,0,2/1/1992,Paperback,0,1,0,0,0,400,3,$40.70 ,$17.01 ,$19.90 ,$3.79 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000020,title00717624,author00134412,44172,11.69,97,4.3,0,1/1/2005,Paperback,0,1,0,0,0,216,3,$37.05 ,$13.36 ,$19.90 ,$3.79 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000954,title00611708,author00153054,44174,7.98,51,4.9,0,8/10/2014,Paperback,1,1,0,0,0,162,3,$25.29 ,$18.99 ,$0.00 ,$6.31 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00719067,author00166643,44177,6,223,4.1,0,12/1/2006,Paperback,0,1,0,0,0,336,3,$19.02 ,$9.51 ,$7.99 ,$1.52 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003378,title00710336,author00133046,44179,6.99,8,4.5,0,10/1/1988,Paperback,0,1,0,0,0,40,3,$22.15 ,$11.08 ,$9.30 ,$1.77 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003187,title00633066,author00131055,44180,13.32,187,4.6,0,6/17/1993,Paperback,0,1,0,0,0,228,3,$42.21 ,$18.52 ,$19.90 ,$3.79 ,0
Print,"Amazon Digital Services,  Inc.",publisher00076777,title00660372,author00349439,44182,8.43,114,4.8,0,\N,Paperback,0,1,0,0,0,48,3,$26.72 ,$10.97 ,$13.23 ,$2.52 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000543,title00638393,author00097098,44185,13.81,191,4.4,0,11/5/1993,Paperback,0,1,0,0,0,301,3,$43.76 ,$18.41 ,$21.30 ,$4.06 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000954,title00620361,author00096570,44188,4.73,1263,4.4,0,1/16/2009,Paperback,1,1,0,0,0,124,3,$14.99 ,$12.43 ,$0.00 ,$2.56 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000829,title00595754,author00101186,44191,9.99,138,4.8,0,2/13/2015,Paperback,1,0,0,0,0,118,3,$31.65 ,$19.85 ,$0.00 ,$11.80 ,0
Print,Random House LLC,publisher00000338,title00640618,author00129073,44192,16.32,249,4.6,0,1/14/2014,Paperback,0,0,0,1,0,864,3,$51.71 ,$16.86 ,$29.28 ,$5.58 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00682656,author00353406,44194,3.99,19,3.9,0,6/1/1985,Paperback,0,1,0,0,0,512,3,$12.64 ,($17.38),$25.22 ,$4.80 ,0
Print,"Amazon Digital Services,  Inc.",publisher00075485,title00631658,author00149372,44195,6.19,258,4.6,0,9/4/2012,Board book,0,1,0,0,0,,3,$19.61 ,$7.02 ,$10.08 ,$2.52 ,0
Print,Random House LLC,publisher00009528,title00636759,author00346140,44196,5.61,24,4.8,0,11/18/2011,Board book,0,0,0,1,0,,3,$17.77 ,$6.76 ,$8.81 ,$2.20 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002930,title00701196,author00098239,44197,13.75,4,5,0,8/18/2015,Paperback,0,1,0,0,0,208,3,$43.56 ,$11.91 ,$26.59 ,$5.06 ,0
Print,Macmillan,publisher00000130,title00637142,author00346193,44201,12,28,4.8,0,1/7/2014,Paperback,0,0,0,1,0,272,3,$38.01 ,$11.12 ,$22.59 ,$4.30 ,0
Print,HarperCollins Publishing,publisher00000172,title00668639,author00118408,44202,12.77,303,4.7,0,8/25/2013,Paperback,0,0,0,1,0,368,3,$40.45 ,$13.56 ,$22.59 ,$4.30 ,0
Print,"Amazon Digital Services,  Inc.",publisher00076476,title00653608,author00348372,44204,14.82,33,4.7,0,8/20/2013,Hardcover,0,0,0,0,1,136,3,$46.95 ,$15.35 ,$22.12 ,$9.48 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003777,title00609508,author00342776,44210,8.1,11,4.6,0,1/1/2008,Paperback,0,1,0,0,0,32,3,$25.66 ,$12.83 ,$10.78 ,$2.05 ,0
Print,"Amazon Digital Services,  Inc.",publisher00004811,title00649130,author00094238,44214,13.75,42,4.8,0,4/1/2010,Paperback,0,1,0,0,0,256,3,$43.55 ,$18.23 ,$21.27 ,$4.05 ,0
Print,"Amazon Digital Services,  Inc.",publisher00011101,title00669991,author00330508,44215,37.47,36,4.6,0,4/1/2011,Paperback,0,1,0,0,0,636,3,$118.67 ,$39.51 ,$66.49 ,$12.67 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002444,title00603448,author00274777,44221,8.94,12,5,0,7/28/2015,Paperback,0,1,0,0,0,192,3,$28.31 ,$10.91 ,$14.62 ,$2.78 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073831,title00634875,author00345907,44222,23.26,33,4.8,0,2/24/2015,Paperback,0,0,0,0,1,512,3,$73.65 ,$21.48 ,$43.82 ,$8.35 ,0
Print,Penguin Group (USA) LLC,publisher00000243,title00622648,author00159391,44223,18.93,68,4.2,0,11/1/1991,Paperback,0,0,0,1,0,704,3,$59.94 ,$20.36 ,$33.25 ,$6.33 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073797,title00714354,NA,44224,8.94,42,4.7,0,1/1/1998,Paperback,1,0,0,0,0,96,3,$28.31 ,$18.13 ,$0.00 ,$10.18 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001586,title00739140,author00102114,44231,16.66,19,4.4,0,4/15/2005,Paperback,0,1,0,0,0,248,3,$52.74 ,$21.09 ,$26.59 ,$5.07 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00000030,title00620854,author00237257,44234,15.39,27,4.6,0,9/20/2011,Paperback,0,0,0,1,0,448,3,$48.72 ,$20.23 ,$23.93 ,$4.56 ,0
Print,"Amazon Digital Services,  Inc.",publisher00036880,title00607577,author00193306,44241,12.03,126,4.5,0,8/11/2014,Paperback,1,0,0,0,0,240,3,$38.08 ,$23.31 ,$0.00 ,$14.77 ,0
Print,Penguin Group (USA) LLC,publisher00000034,title00683838,author00095556,44246,9.99,901,3.6,0,9/4/2012,Paperback,0,0,0,1,0,544,3,$31.62 ,$15.81 ,$13.28 ,$2.53 ,0
Print,HarperCollins Publishers,publisher00000754,title00668785,author00097782,44248,6.99,103,4.8,0,12/23/2013,Paperback,0,0,0,1,0,320,3,$22.12 ,$11.06 ,$9.29 ,$1.77 ,0
Print,Penguin Group (USA) LLC,publisher00000034,title00650234,author00347878,44249,7.99,155,4.1,0,4/1/1986,Mass Market Paperback,0,0,0,1,0,128,3,$25.29 ,$12.64 ,$11.13 ,$1.52 ,0
Print,Random House LLC,publisher00003159,title00717510,author00097296,44253,3.99,25,4.6,0,8/22/2006,Hardcover,0,0,0,1,0,24,3,$12.63 ,$6.31 ,$4.42 ,$1.89 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002897,title00716421,author00334223,44256,18.64,77,4.5,0,2/8/2005,Paperback,0,1,0,0,0,408,3,$58.98 ,$14.70 ,$37.20 ,$7.09 ,0
Print,"Amazon Digital Services,  Inc.",publisher00054052,title00612630,author00343145,44257,10.84,34,4.6,0,3/15/2011,Hardcover,0,1,0,0,0,96,3,$34.30 ,$10.58 ,$16.60 ,$7.11 ,0
Print,Macmillan,publisher00002701,title00637672,author00173579,44262,13.2,31,4.5,0,8/1/1993,Paperback,0,0,0,1,0,335,3,$41.76 ,$14.87 ,$22.59 ,$4.30 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073643,title00630070,author00097748,44263,10.85,49,4.5,0,8/6/2013,Hardcover,0,1,0,0,0,128,3,$34.33 ,$13.84 ,$14.34 ,$6.15 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00004076,title00658197,NA,44266,35.85,73,4.7,0,11/9/1995,Hardcover,0,0,0,1,0,1424,3,$113.42 ,$10.60 ,$71.97 ,$30.85 ,0
Print,"Amazon Digital Services,  Inc.",publisher00008784,title00637598,author00335108,44272,7.99,50,4.7,0,3/1/1993,Paperback,0,1,0,0,0,32,3,$25.27 ,$12.64 ,$10.62 ,$2.02 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00000030,title00682436,author00128779,44274,16.89,27,4.3,0,10/14/2014,Hardcover,0,0,0,1,0,352,3,$53.43 ,$13.90 ,$27.67 ,$11.86 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002852,title00645202,author00241116,44275,9.94,180,4.7,0,8/1/2010,Hardcover,0,1,0,0,0,32,3,$31.44 ,$15.72 ,$11.00 ,$4.72 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002280,title00595938,author00173218,44277,15.84,86,4.8,0,3/2/2011,Paperback,0,1,0,0,0,256,3,$50.10 ,$18.55 ,$26.50 ,$5.05 ,0
Print,Penguin Group (USA) LLC,publisher00003930,title00697263,author00094239,44277,26.1,70,4.3,0,6/23/2015,Hardcover,0,0,0,1,0,352,3,$82.55 ,$24.05 ,$40.95 ,$17.55 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003378,title00719687,author00116886,44282,8.99,10,4.9,0,4/1/2010,Paperback,0,1,0,0,0,48,3,$28.43 ,$14.22 ,$11.94 ,$2.27 ,0
Print,Random House LLC,publisher00000148,title00629236,author00098919,44286,10.63,503,4.1,0,4/6/1999,Paperback,0,0,0,1,0,278,3,$33.62 ,$9.98 ,$19.86 ,$3.78 ,0
Print,Random House LLC,publisher00004019,title00729744,author00105272,44295,5.36,536,4.5,0,6/1/1991,Mass Market Paperback,0,0,0,1,0,736,3,$16.95 ,$7.54 ,$8.28 ,$1.13 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002222,title00689542,NA,44297,14,102,3.4,0,1/1/2012,Paperback,0,1,0,0,0,24,3,$44.26 ,$12.73 ,$26.49 ,$5.05 ,0
Print,Random House LLC,publisher00000022,title00657573,author00094105,44299,8.77,1358,4,0,11/15/2011,Mass Market Paperback,0,0,0,1,0,336,3,$27.73 ,$13.52 ,$12.51 ,$1.71 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002680,title00620624,author00344127,44300,14.23,0,0,1,1/11/2016,Paperback,0,1,0,0,0,256,3,$44.99 ,$13.45 ,$26.49 ,$5.05 ,0
Print,Penguin Group (USA) LLC,publisher00000034,title00730629,author00097774,44302,9.99,329,4.3,0,1/3/2012,Paperback,0,0,0,1,0,400,3,$31.58 ,$15.79 ,$13.26 ,$2.53 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003191,title00694859,author00141586,44303,14.55,65,4.4,0,8/1/2012,Paperback,0,1,0,0,0,272,3,$46.00 ,$14.46 ,$26.49 ,$5.05 ,0
Print,"Amazon Digital Services,  Inc.",publisher00006934,title00698214,author00346975,44306,6.99,2,5,0,1/1/2011,Paperback,0,1,0,0,0,32,3,$22.10 ,$11.05 ,$9.28 ,$1.77 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074282,title00671060,author00094239,44307,25.51,101,4.8,0,3/5/2013,Hardcover,0,1,0,0,0,256,3,$80.64 ,$22.17 ,$40.92 ,$17.54 ,0
Print,Houghton Mifflin Harcourt,publisher00002297,title00688834,author00116317,44308,7,52,4.4,0,9/1/2001,Paperback,0,1,0,0,0,32,3,$22.13 ,$11.06 ,$9.29 ,$1.77 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002091,title00688975,author00116422,44311,8.34,52,4.3,0,8/1/2012,Board book,0,1,0,0,0,,3,$26.36 ,$10.57 ,$12.63 ,$3.16 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002462,title00661542,author00098027,44312,22.08,44,4.5,0,11/29/2010,Paperback,0,1,0,0,0,166,3,$69.79 ,$22.46 ,$39.76 ,$7.57 ,0
